,id,centroid,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions,위도,경도
868,1148,POINT (128.1232966612609 35.18344886557621),상대동,"[[128.1205338705595, 35.18120881543574], [128.12056814094024, 35.185717134359166], [128.1260596038884, 35.185688871874014], [128.12602503029407, 35.181180557644296], [128.1205338705595, 35.18120881543574]]",970.0,56.0,261.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18344886557621,128.1232966612609
869,1149,POINT (128.0461462639547 35.14324456911677),내동면,"[[128.04338693877918, 35.14100271191369], [128.0434169040524, 35.14551112266456], [128.04890574072598, 35.14548638282928], [128.04887547282237, 35.14097797618927], [128.04338693877918, 35.14100271191369]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14324456911677,128.0461462639547
870,1150,POINT (128.1349813947431 35.27355731076999),미천면,"[[128.13221519207963, 35.271317595980996], [128.13225022412203, 35.27582583758415], [128.13774775000937, 35.27579698153204], [128.13771241340737, 35.271288744715655], [128.13221519207963, 35.271317595980996]]",17.0,1.901639344,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.27355731076999,128.1349813947431
871,1152,POINT (128.1732390665728 35.24629992648979),대곡면,"[[128.17047276392609, 35.24406107767042], [128.1705098783678, 35.24856930529399], [128.17600552163367, 35.24853873118099], [128.17596810305022, 35.24403050863093], [128.17047276392609, 35.24406107767042]]",55.0,2.068181818,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.24629992648979,128.1732390665728
872,1154,POINT (127.9975723622299 35.27870894020715),명석면,"[[127.9948097243329, 35.27646605357585], [127.99483714795348, 35.28097439799704], [128.0003351527128, 35.28095178332], [128.00030742442644, 35.27644344265008], [127.9948097243329, 35.27646605357585]]",136.0,1.79245283,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.27870894020715,127.9975723622299
873,1156,POINT (128.2215815148756 35.11978436622175),금곡면,"[[128.21881825028768, 35.11754654011362], [128.21885785492776, 35.122054815826445], [128.2243449309549, 35.12202214821762], [128.22430502407494, 35.11751387793441], [128.21881825028768, 35.11754654011362]]",22.0,1.632183908,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11978436622175,128.2215815148756
874,1157,POINT (128.2333643467561 35.20988310063545),사봉면,"[[128.2305976702611, 35.20764561745294], [128.23063805834886, 35.21215381422784], [128.23613117541652, 35.21212053952093], [128.23609048374774, 35.20761234827017], [128.2305976702611, 35.20764561745294]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20988310063545,128.2333643467561
875,1158,POINT (128.1016638156831 35.228643095268),집현면,"[[128.09890006186328, 35.226402577623574], [128.09893319286135, 35.23091088100245], [128.10442772175705, 35.23088356908064], [128.10439428686476, 35.22637527023502], [128.09890006186328, 35.226402577623574]]",104.0,2.517241379,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.228643095268,128.1016638156831
876,1160,POINT (128.2934356835912 35.17343687968311),일반성면,"[[128.29066864098158, 35.17120076089282], [128.2907122907401, 35.175708921906526], [128.29620287811727, 35.17567295400795], [128.29615892533914, 35.17116479896817], [128.29066864098158, 35.17120076089282]]",7.0,3.188679245,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,35.17343687968311,128.2934356835912
877,1161,POINT (128.101032771878 35.14298476207033),정촌면,"[[128.09827196871785, 35.14074416926757], [128.09830496022644, 35.14525253705118], [128.10379372665426, 35.145225311176915], [128.10376043253075, 35.140716947917205], [128.09827196871785, 35.14074416926757]]",192.0,4.276923077,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14298476207033,128.101032771878
878,1166,POINT (128.2494705187626 35.16920843030846),진성면,"[[128.24670480650798, 35.166971288530156], [128.2467460228807, 35.17147949925149], [128.25223638288605, 35.17144552779281], [128.2521948635443, 35.166937322714176], [128.24670480650798, 35.166971288530156]]",27.0,1.607594937,16.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.16920843030846,128.2494705187626
879,1167,POINT (128.1076291363167 35.29173148026312),미천면,"[[128.10486305165347, 35.28949114531913], [128.1048965906489, 35.29399939665733], [128.11039537370792, 35.29397177125458], [128.11036152987376, 35.28946352449799], [128.10486305165347, 35.28949114531913]]",35.0,1.901639344,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29173148026312,128.1076291363167
880,1168,POINT (128.2495946636806 35.18273303869896),진성면,"[[128.24682848308797, 35.18049591048202], [128.24686972692655, 35.18500411099082], [128.25236099624263, 35.184970122600376], [128.2523194492332, 35.180461927736104], [128.24682848308797, 35.18049591048202]]",30.0,1.607594937,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18273303869896,128.2495946636806
881,1172,POINT (128.1671163954809 35.1696899699073),금곡면,"[[128.16435289047945, 35.16745092226615], [128.164389562083, 35.17195921266893], [128.16988005232332, 35.17192897356273], [128.16984307772208, 35.16742068818277], [128.16435289047945, 35.16745092226615]]",997.0,4.13253012,399.0,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0.0,35.1696899699073,128.1671163954809
882,1173,POINT (127.9257696888476 35.2158640344085),수곡면,"[[127.92301116025291, 35.213619455221206], [127.9230345502714, 35.21812789194229], [127.92852836952795, 35.21810857044487], [127.92850467577301, 35.21360013693138], [127.92301116025291, 35.213619455221206]]",39.0,0.932773109,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2158640344085,127.9257696888476
883,1175,POINT (128.293567131174 35.18696133843032),일반성면,"[[128.29079961933988, 35.18472523370613], [128.29084329818545, 35.189233384491644], [128.2963347950252, 35.18919739866741], [128.29629081295812, 35.18468925385777], [128.29079961933988, 35.18472523370613]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18696133843032,128.293567131174
884,1176,POINT (128.1777231808263 35.12454605163185),금곡면,"[[128.1749609357085, 35.122307215389455], [128.17499813061937, 35.12681552965882], [128.18048557745374, 35.12678484391905], [128.1804480802208, 35.12227653474961], [128.1749609357085, 35.122307215389455]]",25.0,1.632183908,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12454605163185,128.1777231808263
885,1179,POINT (128.1628724352896 35.32300007703012),대곡면,"[[128.16010376942225, 35.32076104498213], [128.16014041364178, 35.32526922483469], [128.16564125414067, 35.3252390648691], [128.16560430462567, 35.32073089001646], [128.16010376942225, 35.32076104498213]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,35.32300007703012,128.1628724352896
886,1180,POINT (128.046538345268 35.20185359622993),이현동,"[[128.04377700683813, 35.19961178772054], [128.04380705874047, 35.204120154473166], [128.04929983573007, 35.2040953611563], [128.04926948032255, 35.1995869985203], [128.04377700683813, 35.19961178772054]]",67.0,19.77777778,25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20185359622993,128.046538345268
887,1181,POINT (128.1344895790934 35.2104416289904),금산면,"[[128.13172555940665, 35.208201857001626], [128.1317604827117, 35.212710146136956], [128.13725375091175, 35.21268135705245], [128.1372185239923, 35.20817307269663], [128.13172555940665, 35.208201857001626]]",38.0,6.915492958,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.2104416289904,128.1344895790934
888,1182,POINT (128.1678914864193 35.26436326668833),대곡면,"[[128.16512470680982, 35.26212430744585], [128.1651615498178, 35.26663252650582], [128.1706584185756, 35.266602181794525], [128.17062127115386, 35.262093967768834], [128.16512470680982, 35.26212430744585]]",355.0,2.068181818,136.0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.26436326668833,128.1678914864193
889,1183,POINT (128.2391843455723 35.24591510290957),지수면,"[[128.2364162702359, 35.24367778293836], [128.23645703425382, 35.24818594694735], [128.24195257334492, 35.24815237850558], [128.24191150520832, 35.24364422006691], [128.2364162702359, 35.24367778293836]]",8.0,1.37254902,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.24591510290957,128.2391843455723
890,1184,POINT (128.1448703399661 35.13374235596144),정촌면,"[[128.1421086672914, 35.131502767888605], [128.14214406394885, 35.13601110510794], [128.14763216420593, 35.13598190018798], [128.1475964650814, 35.13147356782193], [128.1421086672914, 35.131502767888605]]",11.0,4.276923077,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,35.13374235596144,128.1448703399661
891,1185,POINT (128.2882499673776 35.2050297845404),사봉면,"[[128.28548197631596, 35.202793571051636], [128.28552539048124, 35.20730171413389], [128.29101811058882, 35.20726595353377], [128.29097439293054, 35.20275781638861], [128.28548197631596, 35.202793571051636]]",25.0,1.913793103,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2050297845404,128.2882499673776
892,1186,POINT (128.1127203512094 35.23760455437895),집현면,"[[128.10995598950515, 35.23536429865344], [128.1099897432772, 35.239872586138965], [128.11548486523924, 35.23984476621719], [128.11545080744128, 35.23533648334868], [128.10995598950515, 35.23536429865344]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23760455437895,128.1127203512094
893,1188,POINT (128.2502166302824 35.25035562090038),지수면,"[[128.2474481033159, 35.248118560544846], [128.24748948475684, 35.25262670996446], [128.2529853097223, 35.25259263683237], [128.25294362409917, 35.24808449306649], [128.2474481033159, 35.248118560544846]]",14.0,1.37254902,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25035562090038,128.2502166302824
894,1189,POINT (128.0302069867048 35.22446869093131),명석면,"[[128.02744531824163, 35.222226521109256], [128.02747449199325, 35.226734883039185], [128.03296880736204, 35.22671081719657], [128.0329393297637, 35.222202459261354], [128.02744531824163, 35.222226521109256]]",25.0,1.79245283,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22446869093131,128.0302069867048
895,1190,POINT (128.1510408807785 35.21937068520732),금산면,"[[128.1482761058759, 35.217131302527335], [128.14831195593683, 35.221639570408904], [128.15380580788556, 35.22161002388454], [128.15376965408063, 35.217101760907646], [128.1482761058759, 35.217131302527335]]",2855.0,6.915492958,427.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21937068520732,128.1510408807785
896,1191,POINT (128.276707150706 35.14649453878283),일반성면,"[[128.27394148511632, 35.144258010174056], [128.27398416889702, 35.148766209301115], [128.27947296800588, 35.148731023030976], [128.27942998160262, 35.14422282975007], [128.27394148511632, 35.144258010174056]]",30.0,3.188679245,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14649453878283,128.276707150706
897,1192,POINT (128.0352279157245 35.15231037440898),내동면,"[[128.0324685773362, 35.15006827197195], [128.0324979503868, 35.1545766840555], [128.03798740577136, 35.154552433382364], [128.037957729953, 35.150044025327915], [128.0324685773362, 35.15006827197195]]",112.0,1.2125,59.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15231037440898,128.0352279157245
898,1194,POINT (128.1774246774727 35.08847944923713),금곡면,"[[128.17466367357943, 35.08624057905697], [128.17470080247222, 35.09074892047506], [128.18018583260812, 35.09071827551931], [128.18014840192973, 35.08620993919674], [128.17466367357943, 35.08624057905697]]",48.0,1.632183908,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.08847944923713,128.1774246774727
899,1196,POINT (128.2172821423171 35.25506372907692),지수면,"[[128.21451434434397, 35.252825907970916], [128.21455390943422, 35.257334087039574], [128.22005009278652, 35.25730150587567], [128.22001022343463, 35.252793332212924], [128.21451434434397, 35.252825907970916]]",10.0,1.37254902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25506372907692,128.2172821423171
900,1197,POINT (128.0462366438223 35.15676977998701),내동면,"[[128.04347685456523, 35.15452793401615], [128.04350683980775, 35.15903633461647], [128.04899658477578, 35.15901158244598], [128.0489662967012, 35.154503185957836], [128.04347685456523, 35.15452793401615]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15676977998701,128.0462366438223
901,1198,POINT (128.3048166011221 35.21393762805367),사봉면,"[[128.30204785609217, 35.211701806667676], [128.30209220041883, 35.21620992499056], [128.3075854983739, 35.216173404868165], [128.30754085042594, 35.211665292607776], [128.30204785609217, 35.211701806667676]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21393762805367,128.3048166011221
902,1199,POINT (127.9476700700948 35.2022594796063),수곡면,"[[127.94491140840078, 35.200015395376944], [127.94493599697192, 35.20452382915553], [127.95042888378254, 35.204503520623454], [127.95040399168194, 35.19999509021691], [127.94491140840078, 35.200015395376944]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.2022594796063,127.9476700700948
903,1202,POINT (128.2443914108079 35.21432423959184),사봉면,"[[128.24162428344752, 35.21208701562482], [128.24166528779938, 35.216595197904965], [128.24715869037075, 35.21656141921351], [128.24711738237446, 35.21205324254082], [128.24162428344752, 35.21208701562482]]",6.0,1.913793103,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,35.21432423959184,128.2443914108079
904,1204,POINT (128.1342442440299 35.17888353860382),충무공동,"[[128.13148131328973, 35.17664373804132], [128.13151618235213, 35.18115205092855], [128.13700732666638, 35.18112329528966], [128.13697215446106, 35.17661498717831], [128.13148131328973, 35.17664373804132]]",11.0,39.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17888353860382,128.1342442440299
905,1205,POINT (128.3375901086255 35.19568170006204),이반성면,"[[128.33482111044367, 35.193446625302066], [128.3348672354793, 35.197954720292735], [128.34035925890527, 35.19791673015619], [128.3403128305312, 35.19340864147345], [128.33482111044367, 35.193446625302066]]",6.0,1.630952381,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19568170006204,128.3375901086255
906,1207,POINT (128.2771359775627 35.19157633050833),사봉면,"[[128.27436874973583, 35.18933984814661], [128.27441152840217, 35.19384801320383], [128.27990335743496, 35.1938127684374], [128.27986027547345, 35.189304609232664], [128.27436874973583, 35.18933984814661]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.19157633050833,128.2771359775627
907,1209,POINT (127.9365880988807 35.18426581296309),수곡면,"[[127.9338303527291, 35.182021462963], [127.93385431294541, 35.18652991687093], [127.9393459968872, 35.18651011982052], [127.9393217334085, 35.18200166920046], [127.9338303527291, 35.182021462963]]",18.0,0.932773109,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18426581296309,127.9365880988807
908,1210,POINT (128.0962684051702 35.24219518186414),집현면,"[[128.09350433268486, 35.239954549107225], [128.0935371816628, 35.244462846803906], [128.09903263000882, 35.24443577078843], [128.0989994769325, 35.239927477585084], [128.09350433268486, 35.239954549107225]]",41.0,2.517241379,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.24219518186414,128.0962684051702
909,1211,POINT (128.0297386084638 35.15233449873093),내동면,"[[128.0269794181974, 35.15009226996328], [128.02700848847886, 35.15460068603463], [128.0324979503868, 35.1545766840555], [128.0324685773362, 35.15006827197195], [128.0269794181974, 35.15009226996328]]",7.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15233449873093,128.0297386084638
910,1213,POINT (128.1296235982747 35.29161898828808),미천면,"[[128.1268569191781, 35.28937916251224], [128.12689167751822, 35.293887395275284], [128.13239043010717, 35.293858770028905], [128.1323553669351, 35.289350542013274], [128.1268569191781, 35.28937916251224]]",21.0,1.901639344,17.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,35.29161898828808,128.1296235982747
911,1214,POINT (128.134454507875 35.20593334054439),금산면,"[[128.13169064385565, 35.20369356447258], [128.13172555940665, 35.208201857001626], [128.1372185239923, 35.20817307269663], [128.1371833048943, 35.203664784946575], [128.13169064385565, 35.20369356447258]]",103.0,6.915492958,16.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20593334054439,128.134454507875
912,1216,POINT (128.0907077258903 35.23320552425361),집현면,"[[128.0879441130641, 35.230964756690476], [128.08797664349171, 35.235473065621], [128.09347149100043, 35.235446248018995], [128.09343865660787, 35.23093794353942], [128.0879441130641, 35.230964756690476]]",19.0,2.517241379,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.23320552425361,128.0907077258903
913,1219,POINT (128.1396646009995 35.1698380427036),충무공동,"[[128.13690183347705, 35.16759836077719], [128.1369369900652, 35.17210667567409], [128.1424275203533, 35.172077680747094], [128.14239206075854, 35.16756937066635], [128.13690183347705, 35.16759836077719]]",1848.0,39.8,142.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1698380427036,128.1396646009995
914,1220,POINT (128.2220990864477 35.1783916279515),진성면,"[[128.21933379721509, 35.1761538592159], [128.21937351634847, 35.18066209072869], [128.22486452760717, 35.180629352481496], [128.22482450536023, 35.17612112640595], [128.21933379721509, 35.1761538592159]]",78.0,1.607594937,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1783916279515,128.2220990864477
915,1221,POINT (128.1398058961084 35.18787126552778),금산면,"[[128.13704250668277, 35.185631600007945], [128.13707769451207, 35.19013990133298], [128.14256943749942, 35.19011088713609], [128.14253394639434, 35.18560259062932], [128.13704250668277, 35.185631600007945]]",29.0,6.915492958,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18787126552778,128.1398058961084
916,1222,POINT (128.1668220721654 35.13362355810919),금곡면,"[[128.16405981062366, 35.13138447683523], [128.16409641713895, 35.13589279439367], [128.16958448528, 35.13586259545471], [128.16954757630472, 35.13135428291473], [128.16405981062366, 35.13138447683523]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13362355810919,128.1668220721654
917,1224,POINT (128.2829738264117 35.22760610515927),지수면,"[[128.2802051991718, 35.22536978741556], [128.28024835773192, 35.22987791934508], [128.28574260596747, 35.229842378392085], [128.28569914357513, 35.22533425236152], [128.2802051991718, 35.22536978741556]]",77.0,1.37254902,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22760610515927,128.2829738264117
918,1225,POINT (128.1176348469195 35.1609353525883),호탄동,"[[128.11487298048345, 35.15869515556146], [128.11490690995615, 35.163203496090404], [128.1203968651118, 35.16317550582875], [128.12036263276025, 35.15866716994964], [128.11487298048345, 35.15869515556146]]",691.0,24.4516129,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1609353525883,128.1176348469195
